timestamp_ns,t_in_window,weather,topic,center,confidence,detected,lx,rx,cte_m,true_center,err_gt
1778418751982149398,1.722647263,rain,/lka/pure_vision/lane_center,0.5096874833106995,0.0,True,402.0,1229.0,,,
1778418752009211980,1.749709845,rain,/lka/scnn/lane_center,0.5108174681663513,0.0,True,395.1595153808594,1239.45654296875,,,
1778418752016104416,1.756602281,rain,/lka/yolo/lane_center,0.5104328393936157,0.9623796939849854,True,399.2198486328125,1234.1651611328125,,,
1778418752042728737,1.783226602,rain,/lka/pure_vision/lane_center,0.5065624713897705,0.0,True,403.0,1218.0,,,
1778418752070689243,1.811187108,rain,/lka/scnn/lane_center,0.5108827948570251,0.0,True,395.1884460449219,1239.6365966796875,,,
1778418752076978065,1.81747593,rain,/lka/yolo/lane_center,0.5104061961174011,0.9632568955421448,True,399.18719482421875,1234.1126708984375,,,
1778418752098449980,1.838947845,rain,/lka/pure_vision/lane_center,0.5071874856948853,0.0,True,402.0,1221.0,,,
1778418752125905168,1.866403033,rain,/lka/scnn/lane_center,0.5109937191009521,0.0,True,395.42034912109375,1239.759521484375,,,
1778418752130775688,1.871273553,rain,/lka/yolo/lane_center,0.5104382634162903,0.9611387252807617,True,399.1520080566406,1234.2503662109375,,,
1778418752160017825,1.90051569,rain,/lka/pure_vision/lane_center,0.5103124976158142,0.0,True,403.0,1230.0,,,
1778418752185495060,1.925992925,rain,/lka/scnn/lane_center,0.5107327699661255,0.0,True,394.95166015625,1239.3931884765625,,,
1778418752193314775,1.93381264,rain,/lka/yolo/lane_center,0.510432779788971,0.9641326069831848,True,399.19500732421875,1234.1898193359375,,,
1778418752220111554,1.960609419,rain,/lka/pure_vision/lane_center,0.5071874856948853,0.0,True,403.0,1220.0,,,
1778418752248938994,1.989436859,rain,/lka/scnn/lane_center,0.5108717679977417,0.0,True,395.1419677734375,1239.6478271484375,,,
1778418752258743886,1.999241751,rain,/lka/yolo/lane_center,0.5104697942733765,0.962275505065918,True,399.1431579589844,1234.3602294921875,,,
1778418752286384244,2.026882109,rain,/lka/pure_vision/lane_center,0.5081250071525574,0.0,True,404.0,1222.0,,,
1778418752314659417,2.055157282,rain,/lka/scnn/lane_center,0.5107420682907104,0.0,True,395.280029296875,1239.0946044921875,,,
1778418752330164814,2.070662679,rain,/lka/yolo/lane_center,0.5104272365570068,0.96471107006073,True,399.23773193359375,1234.1295166015625,,,
1778418752344904468,2.085402333,rain,/lka/pure_vision/lane_center,0.5087500214576721,0.0,True,404.0,1224.0,,,
1778418752373520768,2.114018633,rain,/lka/scnn/lane_center,0.5109765529632568,0.0,True,395.5593566894531,1239.565673828125,,,
1778418752380191283,2.120689148,rain,/lka/yolo/lane_center,0.5104355216026306,0.9633517265319824,True,399.186767578125,1234.2069091796875,,,
1778418752403089414,2.143587279,rain,/lka/pure_vision/lane_center,0.5065624713897705,0.0,True,403.0,1218.0,,,
1778418752430913792,2.171411657,rain,/lka/scnn/lane_center,0.5108253955841064,0.0,True,395.2945861816406,1239.3466796875,,,
1778418752438865167,2.179363032,rain,/lka/yolo/lane_center,0.5104019641876221,0.9632895588874817,True,399.1744384765625,1234.11181640625,,,
1778418752467139479,2.207637344,rain,/lka/pure_vision/lane_center,0.5074999928474426,0.0,True,403.0,1221.0,,,
1778418752495336614,2.235834479,rain,/lka/scnn/lane_center,0.5108388662338257,0.0,True,395.41595458984375,1239.2684326171875,,,
1778418752504401401,2.244899266,rain,/lka/yolo/lane_center,0.5104831457138062,0.9642897248268127,True,399.37640380859375,1234.169677734375,,,
1778418752524372229,2.264870094,rain,/lka/pure_vision/lane_center,0.5071874856948853,0.0,True,402.0,1221.0,,,
1778418752554036608,2.294534473,rain,/lka/scnn/lane_center,0.5109148025512695,0.0,True,395.56475830078125,1239.362548828125,,,
1778418752563500402,2.303998267,rain,/lka/yolo/lane_center,0.5104512572288513,0.963489294052124,True,399.18719482421875,1234.2568359375,,,
1778418752583800495,2.32429836,rain,/lka/pure_vision/lane_center,0.5090625286102295,0.0,True,402.0,1227.0,,,
1778418752613579892,2.354077757,rain,/lka/scnn/lane_center,0.5109601020812988,0.0,True,395.54840087890625,1239.52392578125,,,
1778418752618528470,2.359026335,rain,/lka/yolo/lane_center,0.5104445219039917,0.9625877737998962,True,399.212890625,1234.20947265625,,,
1778418752643189647,2.383687512,rain,/lka/pure_vision/lane_center,0.5078125,0.0,True,402.0,1223.0,,,
1778418752670233293,2.410731158,rain,/lka/scnn/lane_center,0.5110767483711243,0.0,True,395.4581604003906,1239.9874267578125,,,
1778418752684232712,2.424730577,rain,/lka/yolo/lane_center,0.5104821920394897,0.9627973437309265,True,399.2565612792969,1234.286376953125,,,
1778418752693199003,2.433696868,rain,/lka/pure_vision/lane_center,0.5074999928474426,0.0,True,403.0,1221.0,,,
1778418752722384793,2.462882658,rain,/lka/scnn/lane_center,0.5111677050590515,0.0,True,395.3879699707031,1240.3486328125,,,
1778418752727256937,2.467754802,rain,/lka/yolo/lane_center,0.5105334520339966,0.9615873098373413,True,399.1795959472656,1234.5274658203125,,,
1778418752750603560,2.491101425,rain,/lka/pure_vision/lane_center,0.5065624713897705,0.0,True,403.0,1218.0,,,
1778418752777877012,2.518374877,rain,/lka/scnn/lane_center,0.5106669664382935,0.0,True,395.1973571777344,1238.93701171875,,,
1778418752788995526,2.529493391,rain,/lka/yolo/lane_center,0.5104221701622009,0.9620951414108276,True,399.18719482421875,1234.1636962890625,,,
1778418752804438003,2.544935868,rain,/lka/pure_vision/lane_center,0.5078125,0.0,True,403.0,1222.0,,,
1778418752836042031,2.576539896,rain,/lka/scnn/lane_center,0.511069655418396,0.0,True,395.1791076660156,1240.243896484375,,,
1778418752839624838,2.580122703,rain,/lka/yolo/lane_center,0.510466456413269,0.9638644456863403,True,399.25213623046875,1234.240478515625,,,
1778418752859685026,2.600182891,rain,/lka/pure_vision/lane_center,0.5093749761581421,0.0,True,403.0,1227.0,,,
1778418752887349400,2.627847265,rain,/lka/scnn/lane_center,0.5108016133308411,0.0,True,394.8873291015625,1239.677734375,,,
